timestamp,frame_count,gaze_x,gaze_y,target_track_id,target_class_name,target_coord_x1,target_coord_y1,target_coord_x2,target_coord_y2,distance_score,gazing_time
1753868642834,6094,683,363,1228,,0,0,0,0,999,0
1753868642864,6094,683,363,1228,,0,0,0,0,999,0
1753868642899,6094,683,363,1228,,0,0,0,0,999,0
1753868642932,6094,683,363,1228,,0,0,0,0,999,0
1753868642965,6094,683,363,1228,,0,0,0,0,999,0
1753868642999,6094,683,363,1228,,0,0,0,0,999,0
1753868643031,6094,683,363,1228,,0,0,0,0,999,0
1753868643063,6094,683,363,1228,,0,0,0,0,999,0
1753868643095,6094,683,363,1228,,0,0,0,0,999,0
1753868643131,6094,683,363,1228,,0,0,0,0,999,0
1753868643167,6094,683,363,1228,,0,0,0,0,999,0
1753868643195,6094,683,363,1228,,0,0,0,0,999,0
1753868643226,6094,683,363,1228,,0,0,0,0,999,0
1753868643264,6094,683,363,1228,,0,0,0,0,999,0
1753868643294,6094,683,363,1228,,0,0,0,0,999,0
1753868643327,6094,683,363,1228,,0,0,0,0,999,0
1753868643363,6094,683,363,1228,,0,0,0,0,999,0
1753868643396,6094,683,363,1228,,0,0,0,0,999,0
1753868643429,6094,683,363,1228,,0,0,0,0,999,0
1753868643460,6094,683,363,1228,,0,0,0,0,999,0
1753868643498,6094,683,363,1228,,0,0,0,0,999,0
1753868643528,6094,683,363,1228,,0,0,0,0,999,0
1753868643559,6094,683,363,1228,,0,0,0,0,999,0
1753868643591,6094,683,363,1228,,0,0,0,0,999,0
1753868643626,6094,683,363,1228,,0,0,0,0,999,0
1753868643658,6094,683,363,1228,,0,0,0,0,999,0
1753868643691,6094,683,363,1228,,0,0,0,0,999,0
1753868643727,6094,683,363,1228,,0,0,0,0,999,0
1753868643758,6094,683,363,1228,,0,0,0,0,999,0
1753868643790,6094,683,363,1228,,0,0,0,0,999,0
1753868643823,6094,683,363,1228,,0,0,0,0,999,0
1753868643859,6094,683,363,1228,,0,0,0,0,999,0
1753868643891,6095,683,363,1227,chair,0,722,381,1150,7.555694872081587,0
1753868643923,6096,683,363,1227,laptop,0,855,261,1147,8.439788208243144,0
1753868643993,6097,683,363,1227,laptop,0,855,261,1147,8.439788208243144,0
1753868644022,6098,683,363,1227,laptop,0,855,261,1147,8.439788208243144,0
1753868644054,6099,683,363,1227,dining table,0,866,252,1149,8.518387464772895,0
1753868644122,6100,683,363,1227,dining table,0,866,252,1149,8.518387464772895,0
1753868644156,6101,683,363,1227,dining table,0,866,252,1149,8.518387464772895,0
1753868644187,6102,683,363,1227,refrigerator,0,877,243,1150,8.593209528459084,0
1753868644255,6103,683,363,1227,refrigerator,0,877,243,1150,8.593209528459084,0
1753868644287,6104,683,363,1227,refrigerator,0,877,243,1150,8.593209528459084,0
1753868644318,6105,683,363,1227,dining table,0,888,234,1151,8.668034667674098,0
1753868644387,6106,683,363,1227,dining table,0,888,234,1151,8.668034667674098,0
1753868644420,6107,683,363,1227,dining table,0,888,234,1151,8.668034667674098,0
1753868644457,6108,683,363,1227,dining table,0,899,225,1152,8.742862803452882,0
1753868644519,6109,683,363,1227,dining table,0,899,225,1152,8.742862803452882,0
1753868644550,6110,683,363,1227,dining table,0,899,225,1152,8.742862803452882,0
1753868644587,6111,683,363,1227,refrigerator,0,910,216,1153,8.817693859507711,0
1753868644650,6112,683,363,1227,refrigerator,0,910,216,1153,8.817693859507711,0
1753868644683,6113,683,363,1227,refrigerator,0,910,216,1153,8.817693859507711,0
1753868644718,6114,683,363,1227,dining table,0,921,206,1154,8.89578692415685,0
1753868644782,6115,683,363,1227,dining table,0,921,206,1154,8.89578692415685,0
1753868644819,6116,683,363,1227,dining table,0,921,206,1154,8.89578692415685,0
1753868644850,6117,683,363,1227,chair,0,932,197,1155,8.970621494634583,0
1753868644951,6118,683,363,1227,chair,0,932,197,1155,8.970621494634583,0
1753868644983,6119,683,363,1227,chair,0,932,197,1155,8.970621494634583,0
1753868645015,6120,683,363,1227,chair,0,943,188,1156,9.045458805389586,0
1753868645116,6121,683,363,1227,chair,0,943,188,1156,9.045458805389586,0
1753868645149,6122,683,363,1227,chair,0,943,188,1156,9.045458805389586,0
1753868645183,6123,683,363,1227,chair,0,954,179,1157,9.120298788965194,0
1753868645247,6124,683,363,1227,chair,0,954,179,1157,9.120298788965194,0
1753868645279,6125,683,363,1227,chair,0,954,179,1157,9.120298788965194,0
1753868645315,6126,683,363,1227,chair,0,965,170,1158,9.195141380098514,0
1753868645412,6127,683,363,1227,chair,0,965,170,1158,9.195141380098514,0
1753868645447,6128,683,363,1227,chair,0,965,170,1158,9.195141380098514,0
1753868645479,6129,683,363,1227,chair,0,976,161,1159,9.269986515632048,0
1753868645547,6130,683,363,1227,chair,0,976,161,1159,9.269986515632048,0
1753868645578,6131,683,363,1227,chair,0,976,161,1159,9.269986515632048,0
1753868645611,6132,683,363,1227,chair,0,987,152,1161,9.348636264183135,0
1753868645710,6133,683,363,1227,chair,0,987,152,1161,9.348636264183135,0
1753868645742,6134,683,363,1227,chair,0,987,152,1161,9.348636264183135,0
1753868645774,6135,683,363,1227,chair,0,998,143,1162,9.423487942370382,0
1753868645842,6136,683,363,1227,chair,0,998,143,1162,9.423487942370382,0
1753868645874,6137,683,363,1227,chair,0,998,143,1162,9.423487942370382,0
1753868645911,6138,683,363,1227,chair,0,1009,133,1163,9.501585394027673,0
1753868645975,6139,683,363,1227,chair,0,1009,133,1163,9.501585394027673,0
1753868646007,6140,683,363,1227,chair,0,1009,133,1163,9.501585394027673,0
1753868646043,6141,683,363,1227,chair,0,1020,124,1164,9.576439839522827,0
1753868646108,6142,683,363,1227,chair,0,1020,124,1164,9.576439839522827,0
1753868646139,6143,683,363,1227,chair,0,1020,124,1164,9.576439839522827,0
1753868646178,6144,644,358,,,0,0,0,0,999,0
1753868646241,6145,638,358,1257,chair,0,0,536,795,3.7210247244542733,0
1753868646277,6146,638,358,1257,chair,0,0,536,795,3.7210247244542733,0
1753868646311,6147,632,358,1257,tv,0,0,546,784,3.6060643366418184,0
1753868646373,6148,632,358,1257,tv,0,0,546,784,3.6060643366418184,0
1753868646408,6149,614,345,1257,tv,0,0,546,784,3.4422376443238196,0
1753868646438,6150,555,341,1257,tv,0,0,557,773,2.8021866461747336,0
1753868646503,6151,555,341,1257,tv,0,0,557,773,2.8021866461747336,0
1753868646539,6152,555,341,1257,tv,0,0,557,773,2.8021866461747336,0
1753868646572,6153,555,341,1257,tv,0,0,567,762,2.744307745133552,0
1753868646643,6154,730,354,1257,tv,0,0,567,762,4.473156044673604,0
1753868646674,6155,578,368,1257,tv,0,0,567,762,2.9478678735655706,0
1753868646704,6156,578,368,1257,tv,0,0,578,751,2.8909730195904633,0
1753868646771,6157,578,368,1257,tv,0,0,578,751,2.8909730195904633,0
1753868646802,6158,578,368,1257,tv,0,0,578,751,2.8909730195904633,0
1753868646834,6159,738,369,1257,tv,0,0,589,740,4.43501127394283,0
1753868646903,6160,742,371,1257,tv,0,0,589,740,4.475011173170409,0
1753868646934,6161,593,372,1257,tv,0,0,589,740,2.985067000923095,0
1753868646966,6162,586,372,,,0,0,0,0,999,0
1753868647035,6163,586,372,1288,chair,1108,437,1304,880,6.8299505854727816,0
1753868647068,6164,583,372,1288,chair,1108,437,1304,880,6.857195126288882,0
1753868647099,6165,739,379,1288,chair,1081,452,1303,952,5.563613933406954,0
1753868647199,6166,663,381,1288,chair,1081,452,1303,952,6.187745954707578,0
1753868647231,6167,651,381,1288,chair,1081,452,1303,952,6.2906438462211485,0
1753868647267,6168,719,389,1288,tv,1045,413,1278,926,5.239145922762602,0
1753868647363,6169,645,387,1288,tv,1045,413,1278,926,5.887091811752217,0
1753868647400,6170,714,393,1288,tv,1045,413,1278,926,5.260308926289406,0
1753868647435,6171,715,395,1288,chair,1026,411,1265,939,5.135467359452303,0
1753868647499,6172,656,394,1288,chair,1026,411,1265,939,5.644211636712429,0
1753868647563,6173,644,394,1288,chair,1026,411,1265,939,5.748593306192394,0
1753868647595,6174,643,394,1288,tv,1007,408,1253,952,5.647698646351451,0
1753868647694,6175,643,394,1288,tv,1007,408,1253,952,5.647698646351451,0
1753868647727,6176,643,394,1288,tv,1007,408,1253,952,5.647698646351451,0
1753868647763,6177,643,394,1288,chair,988,406,1241,965,5.5433248145855565,0
1753868647865,6178,643,394,1288,chair,988,406,1241,965,5.5433248145855565,0
1753868647895,6179,643,394,1288,chair,988,406,1241,965,5.5433248145855565,0
1753868647927,6180,643,394,1288,tv,1020,381,1257,880,5.4904690145742565,0
1753868648028,6181,643,394,1288,tv,1020,381,1257,880,5.4904690145742565,0
1753868648060,6182,643,394,1288,tv,1020,381,1257,880,5.4904690145742565,0
1753868648092,6183,643,394,1288,tv,1035,362,1280,868,5.5995647152256405,0
1753868648191,6184,643,394,1288,tv,1035,362,1280,868,5.5995647152256405,0
1753868648227,6185,644,395,1288,tv,1035,362,1280,868,5.586432224595587,0
1753868648260,6186,644,395,1288,tv,1012,356,1271,867,5.425665857754235,0
1753868648360,6187,644,395,1288,tv,1012,356,1271,867,5.425665857754235,0
1753868648391,6188,644,395,1288,tv,1012,356,1271,867,5.425665857754235,0
1753868648423,6189,644,395,1288,tv,999,351,1267,859,5.321851181684809,0
1753868648491,6190,644,395,1288,tv,999,351,1267,859,5.321851181684809,0
1753868648555,6191,644,395,1288,tv,999,351,1267,859,5.321851181684809,0
1753868648591,6192,644,395,1288,tv,991,349,1273,867,5.324593881226999,0
1753868648685,6193,644,395,1288,tv,991,349,1273,867,5.324593881226999,0
1753868648721,6194,644,395,1288,tv,991,349,1273,867,5.324593881226999,0
1753868648753,6195,644,395,1288,chair,1006,374,1297,903,5.628929738413866,0
1753868648855,6196,644,395,1288,chair,1006,374,1297,903,5.628929738413866,0
1753868648886,6197,644,395,1288,chair,1006,374,1297,903,5.628929738413866,0
1753868648919,6198,644,395,1288,chair,1001,371,1295,906,5.597394483150174,0
1753868648955,6199,644,395,1288,chair,1001,371,1295,906,5.597394483150174,0
1753868649019,6200,644,395,1288,chair,1001,371,1295,906,5.597394483150174,0
1753868649050,6201,644,395,1288,chair,997,369,1293,908,5.570397203072686,0
1753868649086,6202,644,395,1288,chair,997,369,1293,908,5.570397203072686,0
1753868649181,6203,644,395,1288,chair,997,369,1293,908,5.570397203072686,0
1753868649218,6204,644,395,1288,chair,992,366,1292,911,5.543430796898253,0
1753868649319,6205,644,395,1288,chair,992,366,1292,911,5.543430796898253,0
1753868649351,6206,644,395,1288,chair,992,366,1292,911,5.543430796898253,0
1753868649383,6207,644,395,1288,chair,988,364,1290,913,5.516495717391613,0
1753868649451,6208,644,395,1288,chair,988,364,1290,913,5.516495717391613,0
1753868649483,6209,644,395,1288,chair,988,364,1290,913,5.516495717391613,0
1753868649514,6210,644,395,1288,chair,983,361,1288,916,5.485111667049268,0
1753868649582,6211,644,395,1288,chair,983,361,1288,916,5.485111667049268,0
1753868649614,6212,644,395,1288,chair,983,361,1288,916,5.485111667049268,0
1753868649646,6213,644,395,1288,chair,1000,442,1313,1005,6.087433777873891,0
1753868649716,6214,644,395,1288,chair,1000,442,1313,1005,6.087433777873891,0
1753868649747,6215,644,395,1288,chair,1000,442,1313,1005,6.087433777873891,0
1753868649780,6216,643,405,1288,chair,1012,417,1313,952,5.8991567193964265,0
1753868649847,6217,644,405,1288,chair,1012,417,1313,952,5.890352281485378,0
1753868649879,6218,645,405,1288,chair,1012,417,1313,952,5.881551666014675,0
1753868649910,6219,645,405,1288,tv,1026,412,1319,929,5.905476272071542,0
1753868649979,6220,645,405,1288,tv,1026,412,1319,929,5.905476272071542,0
1753868650012,6221,645,405,1288,tv,1026,412,1319,929,5.905476272071542,0
1753868650049,6222,645,405,1288,tv,1021,390,1315,903,5.76065317477107,0
1753868650111,6223,645,405,1288,tv,1021,390,1315,903,5.76065317477107,0
1753868650143,6224,645,405,1288,tv,1021,390,1315,903,5.76065317477107,0
1753868650179,6225,644,405,1288,tv,998,372,1300,885,5.522474535930428,0
1753868650211,6226,644,405,1288,tv,998,372,1300,885,5.522474535930428,0
1753868650243,6227,644,405,1288,tv,998,372,1300,885,5.522474535930428,0
1753868650276,6228,644,405,1288,tv,959,362,1281,886,5.2396278493801445,0
1753868650343,6229,644,405,1288,tv,959,362,1281,886,5.2396278493801445,0
1753868650375,6230,644,405,1288,tv,959,362,1281,886,5.2396278493801445,0
1753868650411,6231,644,405,1288,tv,950,357,1277,875,5.147341546856979,0
1753868650475,6232,644,405,1288,tv,950,357,1277,875,5.147341546856979,0
1753868650507,6233,644,405,1288,tv,950,357,1277,875,5.147341546856979,0
1753868650543,6234,644,405,1288,tv,939,353,1276,867,5.068108621566827,0
1753868650575,6235,645,405,1288,tv,939,353,1276,867,5.058964815058512,0
1753868650607,6236,645,405,1288,tv,939,353,1276,867,5.058964815058512,0
1753868650639,6237,645,405,1288,tv,931,351,1276,862,5.008238213184353,0
1753868650676,6238,645,405,1288,tv,931,351,1276,862,5.008238213184353,0
1753868650709,6239,645,405,1288,tv,931,351,1276,862,5.008238213184353,0
1753868650742,6240,645,405,1288,tv,924,350,1280,864,4.996528795073636,0
1753868650807,6241,645,405,1288,tv,924,350,1280,864,4.996528795073636,0
1753868650839,6242,645,405,1288,tv,924,350,1280,864,4.996528795073636,0
1753868650871,6243,560,340,1288,tv,920,345,1281,853,5.993506903307946,0
1753868650939,6244,648,339,1288,tv,920,345,1281,853,5.218776197539036,0
1753868650971,6245,560,337,1288,tv,920,345,1281,853,6.006531861232403,0
1753868651003,6246,560,337,1288,tv,909,339,1284,855,5.961813901825517,0
1753868651071,6247,560,337,1288,tv,909,339,1284,855,5.961813901825517,0
1753868651103,6248,560,337,1288,tv,909,339,1284,855,5.961813901825517,0
1753868651139,6249,598,337,1288,chair,905,320,1281,826,5.4838034246314855,0
1753868651204,6250,599,337,1288,chair,905,320,1281,826,5.474778534333604,0
1753868651235,6251,599,337,1288,chair,905,320,1281,826,5.474778534333604,0
1753868651271,6252,599,337,1288,chair,884,288,1267,793,5.181356000121975,0
1753868651335,6253,599,337,1288,chair,884,288,1267,793,5.181356000121975,0
1753868651367,6254,599,337,1288,chair,884,288,1267,793,5.181356000121975,0
1753868651404,6255,626,339,1288,chair,874,263,1268,781,4.811590173736745,0
1753868651468,6256,675,341,1288,chair,874,263,1268,781,4.354044097158411,0
1753868651536,6257,684,341,1288,chair,874,263,1268,781,4.272352981671809,0
1753868651567,6258,690,342,1288,chair,873,245,1270,762,4.1427587426737755,0
1753868651635,6259,692,342,1288,chair,873,245,1270,762,4.124348433389207,0
1753868651667,6260,693,342,1288,chair,873,245,1270,762,4.115148842994625,0
1753868651700,6261,693,342,1288,chair,890,227,1286,734,4.185776510995302,0
1753868651767,6262,693,342,1288,chair,890,227,1286,734,4.185776510995302,0
1753868651799,6263,693,342,1288,chair,890,227,1286,734,4.185776510995302,0
1753868651831,6264,693,342,1288,chair,907,180,1318,709,4.318408271574145,0
1753868651933,6265,693,342,1288,chair,907,180,1318,709,4.318408271574145,0
1753868651963,6266,693,342,1288,chair,907,180,1318,709,4.318408271574145,0
1753868651999,6267,693,342,1288,chair,921,157,1328,685,4.3867214408940995,0
1753868652095,6268,611,429,1288,chair,921,157,1328,685,5.135623136484997,0
1753868652131,6269,608,486,1288,chair,921,157,1328,685,5.205739620841595,0
1753868652163,6270,596,534,1288,chair,940,188,1322,682,5.440827142999491,0
1753868652263,6271,636,541,1288,chair,940,188,1322,682,5.0622228319188,0
1753868652295,6272,650,547,1288,chair,940,188,1322,682,4.9386739110818,0
1753868652327,6273,652,547,1288,chair,933,175,1326,687,4.913880849186313,0
1753868652426,6274,669,546,1288,chair,933,175,1326,687,4.746422336876481,0
1753868652459,6275,649,543,1288,chair,933,175,1326,687,4.933804313103632,0
1753868652496,6276,662,543,1288,chair,969,208,1328,715,4.932793326301033,0
1753868652591,6277,657,516,1288,chair,969,208,1328,715,4.945123860936144,0
1753868652627,6278,595,510,1288,chair,969,208,1328,715,5.556208239438115,0
1753868652660,6279,657,507,1288,dining table,997,260,1328,748,5.05508901998768,0
1753868652760,6280,592,503,1288,dining table,997,260,1328,748,5.705008764235162,0
1753868652791,6281,590,488,1288,dining table,997,260,1328,748,5.727235371451046,0
1753868652823,6282,619,374,1288,chair,998,279,1328,760,5.631218784597167,0
1753868652923,6283,616,374,1288,chair,998,279,1328,760,5.660205384966167,0
1753868652955,6284,616,374,1288,chair,998,279,1328,760,5.660205384966167,0
1753868652991,6285,530,350,1288,chair,1023,302,1328,781,6.7330713645408515,0
1753868653055,6286,609,337,1288,chair,1023,302,1328,781,6.022810805595673,0
1753868653091,6287,526,324,1288,chair,1023,302,1328,781,6.849499981750492,0
1753868653123,6288,608,306,1288,dining table,1040,340,1328,837,6.415467636891329,0
1753868653188,6289,610,306,1288,dining table,1040,340,1328,837,6.397517096499234,0
1753868653222,6290,610,306,1288,dining table,1040,340,1328,837,6.397517096499234,0
1753868653254,6291,600,306,1288,chair,1048,348,1328,845,6.558462091069827,0
1753868653318,6292,582,306,1288,chair,1048,348,1328,845,6.720314352766543,0
1753868653354,6293,561,307,1288,chair,1048,348,1328,845,6.906078844032987,0
1753868653387,6294,399,341,1288,chair,1057,357,1328,853,8.362644617583603,0
1753868653455,6295,549,334,1288,chair,1057,357,1328,853,6.982358126020177,0
1753868653487,6296,559,333,1288,chair,1057,357,1328,853,6.894245789062064,0
1753868653519,6297,559,333,1288,chair,1065,365,1328,861,6.962802955706846,0
1753868653550,6298,559,333,1288,chair,1065,365,1328,861,6.962802955706846,0
1753868653587,6299,559,333,1288,chair,1065,365,1328,861,6.962802955706846,0
1753868653618,6300,559,333,1288,chair,1073,373,1328,869,7.031829420570439,0
1753868653683,6301,559,333,1288,chair,1073,373,1328,869,7.031829420570439,0
1753868653720,6302,559,333,1288,chair,1073,373,1328,869,7.031829420570439,0
1753868653751,6303,559,333,1288,laptop,1081,382,1328,877,7.103397074639711,0
1753868653819,6304,559,333,1288,laptop,1081,382,1328,877,7.103397074639711,0
1753868653851,6305,559,333,1288,laptop,1081,382,1328,877,7.103397074639711,0
1753868653883,6306,559,333,1288,chair,1090,390,1328,885,7.177884437632024,0
1753868653951,6307,559,333,1288,chair,1090,390,1328,885,7.177884437632024,0
1753868653983,6308,596,325,1288,chair,1090,390,1328,885,6.880590454314223,0
1753868654015,6309,593,325,1288,chair,1098,399,1328,893,6.981697501324445,0
1753868654047,6310,593,325,1288,chair,1098,399,1328,893,6.981697501324445,0
1753868654083,6311,593,325,1288,chair,1098,399,1328,893,6.981697501324445,0
1753868654116,6312,589,325,1288,laptop,1106,407,1328,901,7.089605066574583,0
1753868654187,6313,589,325,1288,laptop,1106,407,1328,901,7.089605066574583,0
1753868654216,6314,589,325,1288,laptop,1106,407,1328,901,7.089605066574583,0
1753868654247,6315,592,322,1288,chair,1114,416,1328,909,7.152490824880519,0
1753868654279,6316,592,322,1288,chair,1114,416,1328,909,7.152490824880519,0
1753868654315,6317,591,322,1288,chair,1114,416,1328,909,7.161286546424463,0
1753868654350,6318,592,304,1288,chair,1123,424,1328,916,7.316271249755574,0
1753868654411,6319,588,304,1288,chair,1123,424,1328,916,7.350933614174461,0
1753868654447,6320,588,304,1288,chair,1123,424,1328,916,7.350933614174461,0
1753868654479,6321,590,304,1288,mouse,1131,433,1328,924,7.410873767647105,0
1753868654511,6322,590,304,1288,mouse,1131,433,1328,924,7.410873767647105,0
1753868654547,6323,604,304,1288,mouse,1131,433,1328,924,7.290408081856598,0
1753868654578,6324,599,299,1288,mouse,1139,441,1328,932,7.434692327191488,0
1753868654644,6325,495,299,1288,mouse,1139,441,1328,932,8.33989508327293,0
1753868654681,6326,604,292,1288,mouse,1139,441,1328,932,7.42900060573426,0
1753868654710,6327,509,292,1288,chair,860,542,1136,931,6.608337536778823,0
1753868654775,6328,510,292,1288,chair,860,542,1136,931,6.600941220765415,0
1753868654810,6329,509,292,1288,chair,860,542,1136,931,6.608337536778823,0
1753868654843,6330,509,293,1288,chair,850,557,1122,938,6.58862087238293,0
1753868654913,6331,508,294,1288,chair,850,557,1122,938,6.588977538283159,0
1753868654942,6332,580,294,1288,chair,850,557,1122,938,6.086856742194612,0
1753868654975,6333,601,294,1288,chair,841,571,1107,945,5.9533603956085175,0
1753868655043,6334,687,294,1288,chair,841,571,1107,945,5.455868400172424,0
1753868655076,6335,690,294,1288,chair,841,571,1107,945,5.440147056835872,0
1753868655109,6336,691,294,1288,chair,837,581,1108,948,5.4828140584922265,0
1753868655177,6337,691,294,1288,chair,837,581,1108,948,5.4828140584922265,0
1753868655211,6338,691,294,1288,chair,837,581,1108,948,5.4828140584922265,0
1753868655244,6339,691,294,1288,chair,828,595,1095,955,5.51843501366103,0
1753868655310,6340,691,294,1288,chair,828,595,1095,955,5.51843501366103,0
1753868655341,6341,696,294,1288,chair,828,595,1095,955,5.4940991072240415,0
1753868655371,6342,703,294,1288,chair,820,609,1082,961,5.500772672997858,0
1753868655471,6343,699,294,1288,chair,820,609,1082,961,5.5189219961872995,0
1753868655501,6344,677,293,1288,chair,820,609,1082,961,5.63151844532183,0
1753868655538,6345,664,369,1288,chair,736,564,1004,921,4.265422018980068,0
1753868655639,6346,601,373,1288,chair,736,564,1004,921,4.570462230453283,0
1753868655670,6347,660,381,1288,chair,736,564,1004,921,4.1806967122717715,0
1753868655702,6348,659,386,1288,chair,720,559,990,916,4.024527922626454,0
1753868655803,6349,656,390,1288,chair,720,559,990,916,4.004463135053187,0
1753868655836,6350,654,392,1288,chair,720,559,990,916,3.9971396022656,0
1753868655867,6351,651,396,1288,chair,719,556,989,912,3.942752845411439,0
1753868655967,6352,647,399,1288,chair,719,556,989,912,3.937943625802685,0
1753868656002,6353,645,401,1288,chair,719,556,989,912,3.9315391388106513,0
1753868656034,6354,768,386,1288,chair,701,554,976,912,3.540893248885089,0
1753868656098,6355,772,383,1288,chair,701,554,976,912,3.5626149104274516,0
1753868656136,6356,653,376,1288,chair,701,554,976,912,4.023173498620213,0
1753868656167,6357,661,376,1288,chair,686,558,958,911,3.929926844102826,0
1753868656231,6358,766,379,1288,chair,686,558,958,911,3.598836617575185,0
1753868656267,6359,647,375,1288,chair,686,558,958,911,3.9983152702106923,0
1753868656299,6360,758,377,1288,chair,671,561,940,911,3.6212877543768873,0
1753868656367,6361,756,377,1288,chair,671,561,940,911,3.623965369591713,0
1753868656398,6362,753,375,1288,chair,671,561,940,911,3.6479754659262715,0
1753868656431,6363,748,373,1288,chair,626,552,896,901,3.5373895742482193,0
1753868656532,6364,757,373,1288,chair,626,552,896,901,3.5352263011015292,0
1753868656563,6365,755,374,1288,chair,626,552,896,901,3.5255106013172046,0
1753868656595,6366,746,378,1288,chair,620,547,890,897,3.4411771241829445,0
1753868656663,6367,746,378,1288,chair,620,547,890,897,3.4411771241829445,0
1753868656695,6368,747,379,1288,chair,620,547,890,897,3.4309328177625393,0
1753868656731,6369,750,381,1288,chair,620,544,889,892,3.3703004317122827,0
1753868656797,6370,751,381,1288,chair,620,544,889,892,3.3701817458410166,0
1753868656827,6371,751,381,1288,chair,620,544,889,892,3.3701817458410166,0
1753868656864,6372,752,382,1288,chair,618,540,887,888,3.320003765058106,0
1753868656959,6373,753,382,1288,chair,618,540,887,888,3.320003765058106,0
1753868656995,6374,753,382,1288,chair,618,540,887,888,3.320003765058106,0
1753868657028,6375,754,382,1288,chair,613,535,887,887,3.2902431521089746,0
1753868657095,6376,754,381,1288,chair,613,535,887,887,3.300242415338607,0
1753868657127,6377,755,381,1288,chair,613,535,887,887,3.3003787661418498,0
1753868657159,6378,756,381,1288,chair,611,536,883,885,3.2962289058862404,0
1753868657227,6379,769,381,1288,chair,611,536,883,885,3.302336294201425,0
1753868657259,6380,775,387,1288,chair,611,536,883,885,3.2470948554053667,0
1753868657293,6381,776,392,1288,chair,600,534,873,881,3.1796304816755043,0
1753868657390,6382,776,397,1288,chair,600,534,873,881,3.1300239615696235,0
1753868657423,6383,776,399,1288,chair,600,534,873,881,3.1101848819644147,0
1753868657459,6384,752,395,1288,chair,574,520,853,874,3.044441656527515,0
1753868657555,6385,741,394,1288,chair,574,520,853,874,3.042453779435277,0
1753868657594,6386,723,393,1288,chair,574,520,853,874,3.041484012780603,0
1753868657622,6387,691,395,1288,chair,553,514,829,870,2.97,0
1753868657723,6388,658,401,1288,chair,553,514,829,870,2.9286515668477877,0
1753868657756,6389,656,403,1288,chair,553,514,829,870,2.9111166242526254,0
1753868657787,6390,653,405,1288,chair,549,511,820,864,2.842507695679996,0
1753868657887,6391,652,406,1288,chair,549,511,820,864,2.833698996012103,0
1753868657918,6392,647,408,1288,chair,549,511,820,864,2.8200443258927685,0
1753868657953,6393,641,409,1288,chair,536,505,810,861,2.7586228448267445,0
1753868658049,6394,635,409,1288,chair,536,505,810,861,2.766224864323217,0
1753868658088,6395,633,409,1288,chair,536,505,810,861,2.76904315603784,0
1753868658121,6396,629,409,1288,chair,540,495,815,859,2.723531714520688,0
1753868658219,6397,626,409,1288,chair,540,495,815,859,2.7290337117741874,0
1753868658251,6398,625,410,1288,chair,540,495,815,859,2.7211256861820994,0
1753868658283,6399,624,410,1288,chair,528,492,805,856,2.6739904637077525,0
1753868658382,6400,622,410,1288,chair,528,492,805,856,2.6772420510667314,0
1753868658414,6401,621,410,1288,chair,528,492,805,856,2.678922357964112,0
1753868658450,6402,613,412,1288,chair,517,488,794,852,2.614770544426413,0
1753868658546,6403,613,411,1288,chair,517,488,794,852,2.6246380702870256,0
1753868658585,6404,612,411,1288,chair,517,488,794,852,2.62627588040556,0
1753868658618,6405,651,411,1288,chair,506,484,783,849,2.5558266764395428,0
1753868658713,6406,664,418,1288,chair,506,484,783,849,2.4926391636175502,0
